"start" "end" "total.SNPs" "total.Bases" "depth" "unique.SNPs" "dhSNPs" "reference.Bases" "Theta" "Pi" "Heterozygosity" "X.GC" "Recombination" "Divergence" "Constraint" "SNPs"
"2445" 2499001 2500000 8 6577 6.58 5 2 1000 17.026 16.262 12.164 45.3453 0.001477808 0.01501502 0 0
"2446" 2500001 2501000 6 8085 8.08 6 0 1000 24.56 13.434 7.421 64.0641 0.001477808 0.01601602 65 0
"2447" 2501001 2502000 7 7064 7.06 7 0 1000 24.503 16.874 9.909 47.2472 0.001477808 0.01501502 0 0
"2448" 2502001 2503000 22 8005 8.01 5 1 1000 19.274 13.044 26.858 46.9469 0.001477808 0.01101101 0 0
"2449" 2503001 2504000 3 7520 7.52 1 1 1000 3.975 5.237 3.823 49.1491 0.001285974 0.01701702 0 1
"2450" 2504001 2505000 2 7695 7.7 1 0 1000 3.258 3.119 1.949 48.7487 0.00103666 0.008008008 0 1
"2451" 2505001 2506000 8 9219 9.22 5 2 1000 18.478 14.591 8.678 47.047 0.001000432 0.01901902 0 1
"2452" 2506001 2507000 4 4516 4.57 3 1 988 16.475 14.15 8.857 50.3504 0.001001962 0.0154185 0 0
"2453" 2507001 2508000 12 8729 8.73 5 2 1000 18.275 17.038 13.747 45.3453 0.001001962 0.01401401 0 0
"2454" 2508001 2509000 4 12430 12.43 3 1 1000 9.105 5.756 3.218 47.6476 0.001001962 0.02202202 0 0
"2455" 2509001 2510000 13 7264 7.26 5 3 1000 18.645 20.066 17.465 48.7487 0.000850641 0.01232033 0 1
"2456" 2510001 2511000 2 6532 6.53 1 1 1000 2.505 3.062 3.062 53.6537 0.000659948 0.02307692 0 0
"2457" 2511001 2512000 0 10471 10.47 0 0 1000 0 0 0 45.4454 0.000659948 0.008008008 0 0
"2458" 2512001 2513000 27 8734 8.73 7 6 1000 24.242 31.4 31.056 59.0591 0.00194523 0.02802803 97 4
"2459" 2513001 2514000 7 7945 7.95 4 3 1000 14.182 13.613 8.81 59.3594 0.001894324 0.01001001 0 2
"2460" 2514001 2515000 20 7577 7.58 8 5 1000 25.804 28.477 26.727 48.3483 0.002585601 0.01501502 0 3
"2461" 2515001 2516000 20 6544 6.54 6 4 1000 27.993 29.781 30.564 45.5455 0.002167981 0.008008008 0 3
"2462" 2516001 2517000 11 9684 9.68 6 2 1000 19.704 16.071 11.359 46.7467 0.000567478 0.01801802 0 0
"2463" 2517001 2518000 5 5645 5.65 3 2 1000 11.618 12.265 8.857 38.7387 0.000567478 0.01901902 0 0
"2464" 2518001 2519000 6 7269 7.27 2 1 1000 9.359 9.592 7.566 42.1421 0.000567478 0.01301301 0 0
"2465" 2519001 2520000 13 7093 7.09 4 2 1000 19.117 18.479 17.976 44.1441 0.000567478 0.02802803 0 0
"2466" 2520001 2521000 6 8468 8.47 3 1 1000 10.217 9.036 6.79 41.6416 0.000567478 0.01101101 0 0
"2467" 2521001 2522000 3 5520 5.52 3 0 1000 14.026 9.402 5.435 37.1371 0.000567478 0.01801802 0 0
"2468" 2522001 2523000 20 8653 8.65 7 3 1000 25.936 19.162 23.257 33.3333 0.00072334 0.01601602 0 2
"2469" 2523001 2524000 8 8775 8.78 2 2 1000 6.987 10.437 8.547 32.9329 0.001181565 0.01101101 0 1
"2470" 2524001 2525000 3 7400 7.4 3 0 1000 12.264 7.239 4.054 40.7407 0.001965495 0.01501502 0 0
"2471" 2525001 2526000 3 6584 6.58 3 3 1000 12.155 7.96 4.557 46.6466 0.001965495 0.01101101 0 0
"2472" 2526001 2527000 9 7397 7.4 3 2 1000 10.491 8.692 12.499 35.3353 0.001965495 0.007007007 0 0
"2473" 2527001 2528000 15 7714 7.71 5 5 1000 18.151 17.549 19.284 36.9369 0.001965495 0.01601602 0 0
"2474" 2528001 2529000 0 10008 10.01 0 0 1000 0 0 0 37.3373 0.001965495 0.01101101 0 0
"2475" 2529001 2530000 3 6733 6.75 3 0 997 12.066 7.593 4.456 39.3393 0.001965495 0.01201201 0 0
"2476" 2530001 2531000 12 8640 8.64 4 2 1000 14.578 9.975 13.31 36.6366 0.001965495 0.01002004 0 0
"2477" 2531001 2532000 4 8436 8.44 4 1 1000 13.955 8.444 4.742 37.2372 0.001965495 0.009009009 0 0
"2478" 2532001 2533000 0 6702 6.7 0 0 1000 0 0 0 38.9389 0.001965495 0.008008008 0 0
"2479" 2533001 2534000 11 9898 9.9 3 2 1000 11.307 13.726 11.114 43.6436 0.001965495 0.01101101 0 0
"2480" 2534001 2535000 24 5904 5.9 6 2 1000 22.674 20.77 41.071 64.2643 0.00260913 0.04643963 319 1
"2481" 2535001 2536000 12 7288 7.32 2 1 996 7.624 8.062 16.809 44.9449 0.001447979 0.01701702 0 2
"2482" 2536001 2537000 15 7926 7.93 2 1 1000 7.721 6.882 19.241 45.045 0.000348068 0.01901902 0 1
"2483" 2537001 2538000 13 8501 8.5 3 3 1000 10.813 14.315 14.705 52.7528 0.000336808 0.01901902 153 0
"2484" 2538001 2539000 10 6331 6.33 3 1 1000 10.85 9.214 16.191 50.1502 0.000443655 0.01201201 0 1
"2485" 2539001 2540000 33 8451 8.45 4 4 1000 15.784 17.904 38.459 42.7427 0.000881397 0.01301301 0 0
"2486" 2540001 2541000 14 7900 7.9 5 3 1000 16.897 17.549 17.089 52.7528 0.000915901 0.01401401 0 1
"2487" 2541001 2542000 10 9650 9.65 3 2 1000 9.693 12.466 10.233 45.9459 0.000531767 0.02202202 0 2
"2488" 2542001 2543000 10 9042 9.04 6 1 1000 20.391 17.043 11.337 46.2462 0.000398038 0.01601602 0 0
"2489" 2543001 2544000 3 6262 6.26 2 1 1000 9.038 7.929 4.791 35.1351 0.000398038 0.01501502 0 0
"2490" 2544001 2545000 27 8212 8.21 8 7 1000 28.669 30.533 32.271 45.8458 0.000393505 0.009009009 0 3
"2491" 2545001 2546000 29 9945 9.95 7 6 1000 26.043 20.108 29.159 37.037 0.000390694 0.01701702 0 1
"2492" 2546001 2547000 5 7128 7.13 4 4 1000 15.545 10.859 6.313 34.3343 0.000390605 0.01201201 0 0
"2493" 2547001 2548000 21 8629 8.63 8 8 1000 30.443 23.483 23.758 41.2412 0.00039102 0.02302302 91 3
"2494" 2548001 2549000 2 7516 7.52 2 0 1000 6.85 4.609 2.661 42.2422 0.00039383 0.01401401 0 0
"2495" 2549001 2550000 27 7529 7.53 11 4 1000 44.879 33.631 35.2 38.2382 0.00039383 0.01501502 0 0
"2496" 2550001 2551000 13 7861 7.86 5 2 1000 18.151 18.188 16.22 35.7357 0.000441392 0.01101101 0 2
"2497" 2551001 2552000 4 8626 8.63 3 3 1000 10.648 7.966 4.637 36.8368 0.000493656 0.008008008 0 2
"2498" 2552001 2553000 6 4792 4.84 6 2 990 30.091 21.366 12.52 48.1481 0.000493165 0.01401401 0 0
"2499" 2553001 2554000 11 7062 7.06 5 5 1000 18.486 21.614 15.576 48.9489 0.000493165 0.009009009 0 0
"2500" 2554001 2555000 10 5439 5.64 4 2 965 20.167 15.347 18.845 45.045 0.000493439 0.008008008 82 2
"2501" 2555001 2556000 9 8841 8.84 8 2 1000 26.218 17.585 10.18 38.038 0.000493525 0.008008008 107 1
"2502" 2556001 2557000 0 7437 7.44 0 0 1000 0 0 0 37.037 0.000494124 0.01201201 0 0
"2503" 2557001 2558000 23 10137 10.14 5 4 1000 16.517 17.867 22.319 41.4414 0.00049404 0.009009009 0 5
"2504" 2558001 2559000 11 9499 9.5 8 2 1000 30.304 19.734 11.58 44.1441 0.000493987 0.01201201 0 0
"2505" 2559001 2560000 7 6973 6.97 3 2 1000 8.477 9.159 10.039 47.2472 0.000493987 0.01641414 0 0
"2506" 2560001 2561000 20 8012 8.01 10 5 1000 35.009 35.068 24.651 34.5345 0.000494515 0.02239642 0 1
"2507" 2561001 2562000 7 7931 7.93 2 2 1000 7.527 7.711 8.195 42.5425 0.00049476 0.01401401 0 0
"2508" 2562001 2563000 10 12887 12.89 6 4 1000 20.359 13.704 7.76 34.5345 0.00049476 0.01301301 0 0
"2509" 2563001 2564000 4 9113 9.11 3 1 1000 9.243 7.279 4.389 35.4354 0.00049476 0.003558719 0 0
"2510" 2564001 2565000 14 8978 8.98 6 4 1000 20.961 20.552 15.594 37.9379 0.000495017 0.009541985 0 2
"2511" 2565001 2566000 3 8470 8.47 2 1 1000 6.923 5.888 3.542 41.7417 0.000497068 0.01646091 0 1
"2512" 2566001 2567000 2 10340 10.34 2 0 1000 5.42 3.37 1.934 24.6246 0.000497146 0.02102102 0 0
"2513" 2567001 2568000 16 7970 7.97 5 3 1000 18.63 20.66 19.996 44.044 0.03421786 0.01001001 45 1
"2514" 2568001 2569000 2 11963 11.96 2 0 1000 6.258 3.077 1.672 45.7457 0.03555125 0.01901902 53 0
"2515" 2569001 2570000 2 11327 11.33 1 1 1000 3.801 3.061 1.766 45.1451 0.01456748 0.01601602 0 1
"2516" 2570001 2571000 6 10079 10.08 5 0 1000 16.892 10.575 5.953 49.4494 0.00857212 0.01601602 143 0
"2517" 2571001 2572000 5 11348 11.35 4 1 1000 13.768 7.876 4.406 47.2472 0.00857212 0.01601602 0 0
"2518" 2572001 2573000 6 9031 9.03 4 1 1000 13.927 10.107 6.09 49.7497 0.00857212 0.01501502 148 0
"2519" 2573001 2574000 4 8884 8.88 2 1 1000 6.695 6.622 4.502 46.1461 0.00857212 0.01001001 0 0
"2520" 2574001 2575000 8 9097 9.1 7 0 1000 25.748 15.567 8.794 41.2412 0.006843282 0.01401401 0 2
"2521" 2575001 2576000 12 9418 9.42 4 2 1000 14.876 16.191 12.211 43.8438 0.001509844 0.01101101 0 2
"2522" 2576001 2577000 9 9291 9.29 5 2 1000 17.141 14.651 9.149 45.1451 0.000471653 0.01001001 0 0
"2523" 2577001 2578000 3 11699 11.7 2 1 1000 6.593 4.146 2.351 42.042 0.000471653 0.01101101 189 0
"2524" 2578001 2579000 8 9357 9.36 5 1 1000 17.011 11.917 8.015 39.1391 0.000471653 0.008008008 0 0
"2525" 2579001 2580000 2 7317 7.32 2 0 1000 8.188 4.836 2.733 42.042 0.000471653 0.009009009 0 0
"2526" 2580001 2581000 8 9095 9.1 4 3 1000 13.374 13.405 8.796 41.9419 0.000471653 0.01201201 0 0
"2527" 2581001 2582000 1 6094 6.09 1 0 1000 4.186 2.829 1.641 44.2442 0.000471653 0.009009009 0 0
"2528" 2582001 2583000 0 5730 5.73 0 0 1000 0 0 0 33.6336 0.000471653 0.01301301 0 0
"2529" 2583001 2584000 1 5953 5.95 1 0 1000 3.679 2.8 1.68 40.8408 0.000471653 0.01112656 0 0
"2530" 2584001 2585000 15 8261 8.26 6 3 1000 26.989 23.728 18.461 44.2442 0.000483653 0.007007007 0 2
"2531" 2585001 2586000 9 6735 6.73 4 3 1000 16.066 18.856 13.364 48.1481 0.000532244 0.009009009 0 2
"2532" 2586001 2587000 17 10635 10.64 8 4 1000 26.54 23.172 15.515 44.5445 0.002572723 0.01001001 180 3
"2533" 2587001 2588000 4 5513 5.51 3 2 1000 13.061 11.396 7.255 48.1481 0.004608516 0.01001001 150 0
"2534" 2588001 2589000 13 11824 11.82 5 3 1000 14.195 13.174 11.365 43.2432 0.004583114 0.008008008 161 2
"2535" 2589001 2590000 4 9626 9.63 1 1 1000 3.37 5.145 4.156 42.9429 0.004560797 0.01001001 665 1
"2536" 2590001 2591000 6 10651 10.65 5 1 1000 17.095 9.903 5.633 40.2402 0.00455965 0.01201201 0 0
"2537" 2591001 2592000 13 7157 7.16 8 3 1000 29.165 23.308 18.164 39.6396 0.004545478 0.01401401 68 1
"2538" 2592001 2593000 10 8232 8.23 3 2 1000 10.733 12.314 11.541 52.6527 0.00313304 0.01001001 283 1
"2539" 2593001 2594000 8 8839 8.84 3 2 1000 10.425 11.05 8.485 43.2432 0.003316921 0.01101101 999 1
"2540" 2594001 2595000 17 7540 7.54 5 3 1000 23.169 23.458 22.712 46.1461 0.001194616 0.008008008 787 1
"2541" 2595001 2596000 21 13720 13.72 2 2 1000 6.824 11.619 15.215 44.044 1.24e-05 0.02649007 999 1
"2542" 2596001 2597000 12 10847 10.85 2 2 1000 6.083 9.478 11.063 44.6446 6.68e-06 0.01490826 999 1
"2543" 2597001 2598000 6 11162 11.16 2 1 1000 5.937 5.343 5.375 38.5385 6.64e-06 0.007007007 12 0
"2544" 2598001 2599000 6 7310 7.31 5 2 1000 19.72 14.134 8.208 41.041 6.64e-06 0.01301301 0 0
"2545" 2599001 2600000 5 6770 6.77 2 1 1000 8.056 9.063 6.647 46.4464 6.64e-06 0.01925546 84 0
"2546" 2600001 2601000 3 6425 6.43 3 1 1000 12.601 8.161 4.669 44.8448 6.68e-06 0.01701702 41 1
"2547" 2601001 2602000 3 6207 6.21 1 1 1000 4.841 6.614 4.834 37.6376 6.69e-06 0.01601602 0 0
"2548" 2602001 2603000 4 10492 10.49 3 1 1000 12.453 6.915 3.812 46.1461 6.69e-06 0.01601602 0 0
"2549" 2603001 2604000 13 10114 10.11 4 2 1000 14.536 13.584 12.359 41.6416 6.69e-06 0.01501502 0 0
"2550" 2604001 2605000 40 7260 7.26 11 9 1000 37.185 50.537 55.094 43.7437 6.69e-06 0.01201201 0 0
"2551" 2605001 2606000 20 7842 7.84 6 4 1000 21.961 23.561 25.186 34.1341 6.69e-06 0.01001001 0 0
"2552" 2606001 2607000 26 8395 8.4 7 4 1000 25.056 26.744 30.375 34.9349 6.69e-06 0.007007007 0 0
"2553" 2607001 2608000 15 6825 6.83 7 4 1000 27.332 27.009 21.977 36.8368 6.69e-06 0.007007007 0 0
"2554" 2608001 2609000 25 8928 8.93 6 4 1000 20.477 24.105 27.441 42.6426 6.69e-06 0.01401401 0 0
"2555" 2609001 2610000 52 7916 7.92 11 9 1000 38.081 50.396 65.694 43.8438 6.73e-06 0.02102102 0 1
"2556" 2610001 2611000 35 8488 8.49 8 5 1000 26.293 31.339 41.233 47.9479 7.72e-06 0.01101101 0 3
"2557" 2611001 2612000 40 10237 10.24 8 6 1000 26.838 31.606 39.503 45.1451 3.94e-05 0.01501502 79 3
"2558" 2612001 2613000 49 8702 8.7 11 8 1000 40.052 48.872 55.842 51.8519 4.16e-05 0.007007007 0 4
"2559" 2613001 2614000 30 7309 7.31 13 7 1000 48.56 49.086 40.361 48.3483 0.000378401 0.01001001 118 3
"2560" 2614001 2615000 44 11482 11.48 7 6 1000 23.872 34.655 38.537 40.3403 0.000479815 0.01301301 0 0
"2561" 2615001 2616000 12 8145 8.15 3 3 1000 9.734 10.853 14.579 41.5415 0.000480211 0.01201201 0 1
"2562" 2616001 2617000 29 8933 8.93 9 5 1000 32.8 34.186 32.462 51.2513 0.000333944 0.01101101 221 2
"2563" 2617001 2618000 38 10693 10.69 9 5 1000 30.349 35.5 35.889 51.952 0.000522026 0.01401401 429 2
"2564" 2618001 2619000 33 10074 10.07 5 4 1000 19.035 25.264 32.759 47.8478 0.000705265 0.01301301 0 4
"2565" 2619001 2620000 42 6429 6.43 12 8 1000 49.746 58.253 64.547 45.6456 0.000704707 0.01101101 0 1
"2566" 2620001 2621000 52 9051 9.05 8 7 1000 29.015 37.226 56.971 41.3413 0.000704769 0.01301301 0 3
"2567" 2621001 2622000 93 11337 11.34 13 10 1000 43.42 50.926 81.589 43.9439 0.000706536 0.01701702 0 1
"2568" 2622001 2623000 35 7773 7.79 9 5 998 30.638 35.842 45.187 39.9399 0.007401457 0.01501502 0 3
"2569" 2623001 2624000 23 7995 8.01 6 3 998 18.976 23.907 28.767 43.1431 0.02455593 0.005005005 0 0
"2570" 2624001 2625000 26 5492 5.49 15 6 1000 62.81 61.316 47.118 47.9479 0.02455593 0.02202202 0 0
"2571" 2625001 2626000 14 6243 6.24 8 6 1000 30.876 31.009 22.423 45.5455 0.008399838 0.01701702 0 2
"2572" 2626001 2627000 40 8600 8.6 12 9 1000 43.782 46.547 46.509 40.3403 0.001123114 0.01601602 0 3
"2573" 2627001 2628000 38 8682 8.68 8 5 1000 30.086 32.952 43.411 47.3473 0.001662876 0.01601602 0 3
"2574" 2628001 2629000 32 6738 6.74 8 0 1000 24.081 18.92 46.939 68.0681 0.002339214 0.02002002 167 0
"2575" 2629001 2630000 5 7808 7.81 2 1 1000 8.747 9.003 5.764 50.951 0.001904255 0.01601602 38 1
"2576" 2630001 2631000 5 7908 7.91 4 1 1000 14.739 10.395 6.323 51.6517 0.001360377 0.007007007 391 1
"2577" 2631001 2632000 4 13554 13.55 3 1 1000 9.932 5.371 2.951 55.1552 0.001209833 0.005005005 509 1
"2578" 2632001 2633000 8 8950 8.95 1 1 1000 4.48 7.557 8.66 49.6496 0.001200197 0.005005005 416 1
"2579" 2633001 2634000 5 7242 7.24 5 2 1000 16.88 11.839 6.904 47.8478 0.001199479 0.01501502 426 1
"2580" 2634001 2635000 7 6805 6.8 7 0 1000 27.49 17.932 10.287 52.953 0.001198923 0.004004004 479 1
"2581" 2635001 2636000 4 6418 6.42 4 0 1000 15.881 10.793 6.232 54.955 0.001199468 0.005005005 395 1
"2582" 2636001 2637000 0 8182 8.18 0 0 1000 0 0 0 52.8529 0.001199033 0.01001001 446 0
"2583" 2637001 2638000 9 8445 8.44 4 2 1000 14.466 15.165 10.658 40.8408 0.001199033 0.008008008 0 0
"2584" 2638001 2639000 1 5648 5.65 1 0 1000 3.489 2.897 1.77 49.049 0.001199033 0.008008008 0 0
"2585" 2639001 2640000 17 8005 8.01 3 2 1000 11.366 11.891 20.612 58.6587 0.001212122 0.006006006 341 3
"2586" 2640001 2641000 11 7545 7.54 6 3 1000 22.335 20.108 14.58 47.7477 0.001250711 0.01216545 0 3
"2587" 2641001 2642000 6 9736 9.74 3 1 1000 10.399 9.08 6.163 43.5435 0.001252807 0.01001001 0 1
"2588" 2642001 2643000 6 7646 7.65 3 1 1000 10.785 10.368 7.193 42.7427 0.00649571 0.009009009 0 2
"2589" 2643001 2644000 26 12184 12.18 5 2 1000 15.907 15.951 21.134 46.7467 0.008318928 0.01301301 0 1
"2590" 2644001 2645000 0 9232 9.23 0 0 1000 0 0 0 43.8438 0.009053408 0.005005005 0 0
"2591" 2645001 2646000 8 8271 8.27 5 1 1000 20.04 15.765 9.295 41.9419 0.009053408 0.01901902 0 0
"2592" 2646001 2647000 2 8908 8.91 2 0 1000 4.246 3.421 2.245 45.045 0.009053408 0.004004004 0 0
"2593" 2647001 2648000 8 7514 7.51 3 1 1000 11.672 10.637 9.981 43.8438 0.009053408 0.01001001 0 0
"2594" 2648001 2649000 2 6102 6.1 2 0 1000 8.564 5.655 3.278 50.3504 0.009053408 0.01201201 0 0
"2595" 2649001 2650000 14 8824 8.82 3 3 1000 9.769 12.418 15.44 51.0511 0.009053408 0.01101101 0 0
"2596" 2650001 2651000 10 6979 6.98 6 2 1000 24.876 20.591 14.33 50.1502 0.009053408 0.007007007 0 0
"2597" 2651001 2652000 17 8119 8.12 14 1 1000 52.702 34.196 20.939 48.7487 0.009053408 0.01301301 0 0
"2598" 2652001 2653000 7 8567 8.57 3 2 1000 11.192 11.421 8.171 48.6486 0.009053408 0.01301301 0 0
"2599" 2653001 2654000 1 9997 10 1 0 1000 4.009 1.852 1 46.6466 0.009053408 0.01401401 0 0
"2600" 2654001 2655000 0 10228 10.23 0 0 1000 0 0 0 45.7457 0.009053408 0.01401401 0 0
"2601" 2655001 2656000 1 7942 7.94 1 0 1000 4.378 2.299 1.259 44.3443 0.009053408 0.01401401 0 0
"2602" 2656001 2657000 6 6431 6.43 6 0 1000 23.049 15.967 9.33 45.4454 0.009053408 0.01401401 0 0
"2603" 2657001 2658000 9 4784 4.78 8 1 1000 33.777 28.602 18.812 47.047 0.009053408 0.01509872 0 0
"2604" 2658001 2659000 12 5524 5.52 6 2 1000 24.958 22.748 20.819 40.4404 0.009053408 0.01754386 0 0
"2605" 2659001 2660000 6 6731 6.73 3 2 1000 12.575 12.884 8.914 36.7367 0.009053408 0.02602603 0 0
"2606" 2660001 2661000 2 5532 5.53 2 0 1000 8.669 6.179 3.615 44.5445 0.009053408 0.01601602 0 0
"2607" 2661001 2662000 2 4267 4.27 2 0 1000 9.237 7.669 4.687 46.9469 0.009053408 0.01831129 0 0
"2608" 2662001 2663000 4 4588 4.59 2 1 1000 9.786 10.395 7.629 43.6436 0.008907276 0.01632209 0 1
"2609" 2663001 2664000 5 4317 4.32 4 1 1000 19.356 16.292 11.583 49.2492 0.008514716 0.03103103 0 0
"2610" 2664001 2665000 8 5747 5.75 3 2 1000 13.324 15.484 13.92 51.1512 0.008514716 0.009009009 0 0
"2611" 2665001 2666000 4 8931 8.93 1 1 1000 2.742 3.919 3.919 52.8529 0.006602168 0.007007007 0 1
"2612" 2666001 2667000 9 9395 9.4 2 1 1000 6.933 5.976 9.58 52.953 0.002861948 0.01201201 0 0
"2613" 2667001 2668000 2 4903 4.9 2 0 1000 9.03 6.799 4.08 55.956 0.002854329 0.01701702 0 1
"2614" 2668001 2669000 0 346 1.05 0 0 329 0 0 0 83.8839 0.002850689 0.005537099 265 0
"2615" 2669001 2670000 3 3993 3.99 1 1 1000 6.911 8.84 6.261 71.972 0.002838621 0.009463722 122 1
"2616" 2670001 2671000 18 9807 9.81 6 3 1000 20.979 16.629 18.354 51.4515 0.002805987 0.01301301 0 2
"2617" 2671001 2672000 26 10041 10.04 3 3 1000 12.022 18.514 25.397 54.0541 0.003571272 0.01701702 0 1
"2618" 2672001 2673000 16 10420 10.42 5 3 1000 17.73 19.146 14.876 55.2553 0.004565907 0.02532928 651 3
"2619" 2673001 2674000 14 9114 9.11 5 3 1000 18.1 15.973 15.635 58.8589 0.00544491 0.01701702 187 0
"2620" 2674001 2675000 10 7224 7.22 6 3 1000 23.858 21.297 13.844 56.957 0.00544491 0.01401401 0 0
"2621" 2675001 2676000 10 11445 11.45 6 2 1000 20.638 14.663 8.737 48.048 0.003718362 0.01401401 0 2
"2622" 2676001 2677000 12 9531 9.53 8 1 1000 29.537 18.402 12.591 55.1552 0.003453514 0.01401401 0 2
"2623" 2677001 2678000 10 5859 5.86 7 3 1000 30.02 27.009 17.067 56.8569 0.003440551 0.01201201 0 0
"2624" 2678001 2679000 2 8408 8.41 2 0 1000 6.238 4.129 2.379 48.5485 0.003440551 0.01201201 0 0
"2625" 2679001 2680000 8 7767 7.77 4 1 1000 13.972 11.597 10.3 50.8509 0.003448688 0.01201201 0 1
"2626" 2680001 2681000 22 7564 7.56 7 3 1000 26.272 27.596 28.589 52.4525 0.003517155 0.01501502 0 2
"2627" 2681001 2682000 6 7433 7.43 3 1 1000 12.568 10.801 8.072 59.6597 0.001449129 0.01001001 277 1
"2628" 2682001 2683000 0 6269 6.27 0 0 1000 0 0 0 55.0551 0.001394214 0.02302302 0 0
"2629" 2683001 2684000 5 5943 5.94 4 1 1000 19.951 14.403 8.414 61.962 0.001394214 0.01503006 74 0
"2630" 2684001 2685000 23 7933 7.93 7 4 1000 28.728 32.191 28.678 51.3514 0.000636113 0.01801802 0 1
"2631" 2685001 2686000 6 5160 5.16 6 0 1000 28.638 19.92 11.627 58.1582 0.00050427 0.01501502 69 0
"2632" 2686001 2687000 5 9154 9.15 5 0 1000 21.39 10.089 5.462 40.3403 0.00050427 0.0125 0 0
"2633" 2687001 2688000 0 9933 9.93 0 0 1000 0 0 0 41.8418 0.00050427 0.01955307 0 0
"2634" 2688001 2689000 2 7312 7.31 1 1 1000 3.07 3.787 2.735 44.6446 0.00050427 0.01955307 0 0
"2635" 2689001 2690000 4 10242 10.24 3 0 1000 11.075 6.182 3.417 42.5425 0.00050427 0.02254642 0 0
"2636" 2690001 2691000 4 7218 7.22 3 0 1000 9.505 7.756 4.849 37.2372 0.000503893 0.01501502 0 1
"2637" 2691001 2692000 3 4893 4.89 1 1 1000 3.924 4.905 6.132 45.7457 0.00050262 0.02002002 0 0
"2638" 2692001 2693000 10 7425 7.42 4 3 1000 14.85 17.536 12.795 36.1361 0.00050262 0.01101101 0 0
"2639" 2693001 2694000 2 8627 8.63 1 0 1000 3.79 2.969 1.739 36.4364 0.00050262 0.01301301 0 0
"2640" 2694001 2695000 3 11036 11.04 3 0 1000 10.146 4.986 2.718 36.3363 0.00050262 0.01201201 0 0
"2641" 2695001 2696000 3 7727 7.73 3 0 1000 12.104 6.965 3.883 42.3423 0.00050262 0.01001001 0 0
"2642" 2696001 2697000 12 7885 7.89 7 2 1000 26.591 23.043 15.219 32.032 0.00050262 0.01201201 0 0
"2643" 2697001 2698000 4 10518 10.52 2 1 1000 6.736 5.633 3.684 41.3413 0.00050262 0.01301301 0 0
"2644" 2698001 2699000 25 8927 8.93 8 4 1000 25.445 27.2 27.445 35.035 0.00050262 0.01501502 0 0
"2645" 2699001 2700000 16 8492 8.49 6 3 1000 19.382 20.501 18.547 38.4384 0.00050262 0.02502503 0 0
"2646" 2700001 2701000 6 8219 8.22 6 0 1000 23.568 13.18 7.3 36.8368 0.00050262 0.01701702 0 0
"2647" 2701001 2702000 6 8459 8.46 4 1 1000 14.957 11.098 6.502 37.4374 0.000502647 0.01201201 0 2
"2648" 2702001 2703000 5 11487 11.49 3 1 1000 8.999 7.268 4.353 36.2362 0.000502815 0.02102102 0 0
"2649" 2703001 2704000 1 10170 10.17 1 0 1000 4.02 1.826 0.983 36.1361 0.000502815 0.01501502 0 0
"2650" 2704001 2705000 12 7710 7.71 5 2 1000 17.58 17.117 15.565 40.8408 0.000502815 0.01701702 0 0
"2651" 2705001 2706000 10 8080 8.08 5 2 1000 18.097 16.912 11.757 50.1502 0.000502815 0.01601602 0 0
"2652" 2706001 2707000 3 10230 10.23 3 0 1000 10.684 5.342 2.933 48.9489 0.000502815 0.01701702 0 0
"2653" 2707001 2708000 6 7063 7.06 2 1 1000 7.311 9.682 8.495 46.6466 0.003042937 0.01601602 0 2
"2654" 2708001 2709000 1 6279 6.28 1 0 1000 4.996 2.863 1.593 33.1331 0.003839848 0.009009009 0 0
"2655" 2709001 2710000 3 4756 4.76 2 1 1000 10.13 9.88 6.308 37.7377 0.003839848 0.01201201 0 0
"2656" 2710001 2711000 6 10297 10.3 4 1 1000 12.161 9.048 5.341 41.5415 0.003839848 0.01101101 0 0
"2657" 2711001 2712000 33 10401 10.4 10 7 1000 33.998 37.187 31.247 39.7397 0.004263359 0.02002002 0 2
"2658" 2712001 2713000 24 8565 8.57 9 5 1000 31.02 30.23 28.02 53.5536 0.007742541 0.01901902 0 1
"2659" 2713001 2714000 14 10057 10.06 8 2 1000 27.79 21.24 13.92 51.6517 0.007982339 0.01301301 0 0
"2660" 2714001 2715000 2 6791 6.79 1 0 1000 4.685 3.755 2.209 57.1572 0.007982339 0.01101101 0 0
"2661" 2715001 2716000 16 10044 10.04 4 4 1000 13.377 19.634 15.93 48.1481 0.003156721 0.01301301 0 1
"2662" 2716001 2717000 27 10294 10.29 6 5 1000 20.502 25.741 26.23 50.1502 0.002815869 0.01701702 0 1
"2663" 2717001 2718000 4 9785 9.79 3 0 1000 10.808 6.692 3.96 43.7437 0.00199204 0.01301301 0 1
"2664" 2718001 2719000 5 4343 4.34 3 1 1000 12.941 14.414 10.938 56.6567 0.001600674 0.01201201 0 1
"2665" 2719001 2720000 3 6588 6.59 3 0 1000 11.556 7.79 4.554 42.4424 0.001370842 0.01601602 0 0
"2666" 2720001 2721000 12 6059 6.06 4 3 1000 18.301 20.92 18.981 45.6456 0.001370842 0.01701702 0 0
"2667" 2721001 2722000 0 7347 7.35 0 0 1000 0 0 0 53.5536 0.001370842 0.01401401 0 0
"2668" 2722001 2723000 3 3285 3.29 3 0 1000 22.231 15.681 9.132 48.4484 0.001370842 0.01101101 0 0
"2669" 2723001 2724000 7 3914 3.92 5 0 999 19.386 18.386 16.609 42.2422 0.001403613 0.009309542 0 1
